team,player,created_at_utc,games,minutes_avg,minutes_l3,minutes_l5,points_avg,points_l3,points_l5,rebounds_avg,rebounds_l3,rebounds_l5,dreb_avg,dreb_l3,dreb_l5,assists_avg,assists_l3,assists_l5,threes_avg,threes_l3,threes_l5,turnovers_avg,turnovers_l3,turnovers_l5,fga_avg,fga_l3,fga_l5,fta_avg,fta_l3,fta_l5,scoring_dependency,dash_gp,dash_w,dash_l,dash_w_pct,dash_min,dash_pts,dash_reb,dash_ast,dash_plus_minus
CHI,Elizabeth Williams,2026-07-09T13:59:53.493986+00:00,64,19.8203125,13.5,14.48,7.421875,6.333333333333333,5.8,4.78125,3.0,3.2,3.109375,2.0,2.4,1.71875,1.6666666666666667,1.8,0.0,0.0,0.0,1.078125,0.3333333333333333,0.4,6.640625,5.0,4.6,2.234375,1.0,1.6,0.0968965329413974,21.0,7.0,14.0,0.333,17.2,5.3,4.0,1.5,-1.1
CHI,Gabriela Jaquez,2026-07-09T13:59:53.499864+00:00,17,23.25294117647059,14.366666666666667,18.08,8.411764705882353,2.3333333333333335,4.2,3.9411764705882355,2.0,2.4,3.0588235294117645,1.3333333333333333,1.6,1.1764705882352942,1.0,1.4,0.6470588235294118,0.3333333333333333,0.2,1.4705882352941178,1.0,1.0,6.647058823529412,3.3333333333333335,4.2,2.764705882352941,0.6666666666666666,1.8,0.09811898092070215,17.0,6.0,11.0,0.353,23.2,8.4,3.9,1.2,-0.5
CHI,Hailey Van Lith,2026-07-09T13:59:53.505539+00:00,29,12.44137931034483,8.533333333333333,10.24,3.5172413793103448,0.6666666666666666,1.6,1.0689655172413792,1.0,1.0,0.9310344827586207,1.0,1.0,1.5517241379310345,1.3333333333333333,1.6,0.1724137931034483,0.0,0.2,1.2413793103448276,0.6666666666666666,1.0,3.7586206896551726,1.3333333333333333,2.0,1.0689655172413792,0.0,0.4,0.05091831646283486,29.0,7.0,22.0,0.241,12.4,3.5,1.1,1.6,-3.0
CHI,Jacy Sheldon,2026-07-09T13:59:53.511251+00:00,21,21.95714285714286,15.833333333333334,16.98,7.095238095238095,4.333333333333333,7.6,1.4285714285714286,1.3333333333333333,1.4,1.1428571428571428,1.0,1.0,1.8095238095238095,1.6666666666666667,1.6,0.9047619047619048,1.0,1.0,0.8571428571428571,0.0,0.0,5.523809523809524,4.0,6.0,1.3333333333333333,1.3333333333333333,1.6,0.08433620830397255,21.0,7.0,14.0,0.333,22.0,7.1,1.4,1.8,0.7
CHI,Kamilla Cardoso,2026-07-09T13:59:53.517073+00:00,61,27.272131147540986,28.166666666666668,27.04,13.836065573770492,16.333333333333332,18.4,8.491803278688524,7.333333333333333,7.6,5.655737704918033,4.666666666666667,5.4,2.4754098360655736,3.3333333333333335,2.8,0.01639344262295082,0.0,0.0,2.2459016393442623,2.3333333333333335,2.2,10.19672131147541,11.0,10.6,3.6721311475409837,5.0,4.6,0.17589497336264714,21.0,7.0,14.0,0.333,26.7,14.3,8.4,2.5,-3.1
CHI,Kia Nurse,2026-07-09T13:59:53.522741+00:00,44,21.87272727272727,25.76666666666667,21.42,7.181818181818182,9.0,8.4,2.340909090909091,2.6666666666666665,2.4,1.9318181818181819,2.3333333333333335,2.0,1.25,0.6666666666666666,0.4,1.3863636363636365,1.6666666666666667,1.4,1.25,1.3333333333333333,1.4,6.613636363636363,7.666666666666667,6.4,1.4090909090909092,0.6666666666666666,2.0,0.09350086237832662,44.0,10.0,34.0,0.227,21.9,7.2,2.3,1.3,-7.1
CHI,Maddy Westbeld,2026-07-09T13:59:53.528769+00:00,28,13.392857142857142,16.099999999999998,19.04,3.9285714285714284,9.333333333333334,7.4,2.2857142857142856,3.0,2.8,1.5,2.3333333333333335,2.2,0.8571428571428571,1.3333333333333333,1.6,0.6428571428571429,2.0,1.4,0.6071428571428571,0.3333333333333333,0.4,3.9285714285714284,5.666666666666667,5.8,0.5714285714285714,1.3333333333333333,1.6,0.05530714079563441,2.0,0.0,2.0,0.0,10.3,1.5,1.0,0.5,-5.0
CHI,Marquesha Davis,2026-07-09T13:59:53.534674+00:00,2,10.45,10.45,10.45,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,3.0,3.0,3.0,0.0,0.0,0.0,0.017543859649122806,11.0,7.0,4.0,0.636,4.7,0.9,0.6,0.1,-1.2
CHI,Michaela Onyenwere,2026-07-09T13:59:53.540748+00:00,42,16.92857142857143,28.100000000000005,24.48,5.833333333333333,12.0,11.8,1.6428571428571428,3.0,2.0,1.2380952380952381,2.3333333333333335,1.6,1.1428571428571428,0.6666666666666666,1.4,0.5714285714285714,1.3333333333333333,0.8,1.3333333333333333,2.6666666666666665,2.4,5.023809523809524,7.666666666666667,6.8,1.2142857142857142,3.6666666666666665,4.4,0.0767592676395797,42.0,10.0,32.0,0.238,16.9,5.8,1.6,1.1,-3.5
CHI,Moriah Jefferson,2026-07-09T13:59:53.546466+00:00,5,7.06,8.7,7.06,1.4,2.3333333333333335,1.4,1.0,1.6666666666666667,1.0,1.0,1.6666666666666667,1.0,1.8,2.0,1.8,0.2,0.3333333333333333,0.2,0.4,0.3333333333333333,0.4,1.6,2.6666666666666665,1.6,0.0,0.0,0.0,0.02857142857142857,5.0,2.0,3.0,0.4,7.1,1.4,1.0,1.8,-4.8
CHI,Natasha Cloud,2026-07-09T13:59:53.552181+00:00,20,27.190000000000005,29.666666666666668,25.56,9.35,10.666666666666666,8.6,3.5,3.0,2.8,3.15,2.6666666666666665,2.4,4.2,5.0,4.6,1.0,2.0,1.4,2.35,1.6666666666666667,1.8,6.85,6.666666666666667,5.2,2.85,3.3333333333333335,2.4,0.1103649551712607,20.0,6.0,14.0,0.3,27.2,9.4,3.5,4.2,-2.9
CHI,Rachel Banham,2026-07-09T13:59:53.557928+00:00,62,21.666129032258063,9.700000000000001,9.68,7.725806451612903,6.0,4.2,1.467741935483871,0.6666666666666666,0.8,1.3387096774193548,0.6666666666666666,0.6,2.193548387096774,0.6666666666666666,0.6,1.6935483870967742,1.3333333333333333,1.0,1.4516129032258065,0.6666666666666666,0.6,6.774193548387097,3.6666666666666665,3.0,1.096774193548387,0.6666666666666666,0.4,0.10311115561212154,18.0,7.0,11.0,0.389,14.6,4.6,0.9,0.9,-0.8
CHI,Rebecca Allen,2026-07-09T13:59:53.563735+00:00,44,18.672727272727276,21.433333333333337,19.68,5.113636363636363,5.0,4.6,2.5681818181818183,2.3333333333333335,2.6,2.2045454545454546,2.0,2.0,1.2954545454545454,2.0,1.8,0.9545454545454546,1.0,1.0,0.8863636363636364,0.6666666666666666,0.8,5.454545454545454,6.666666666666667,5.6,0.7045454545454546,0.0,0.0,0.06839536282495605,44.0,10.0,34.0,0.227,18.7,5.1,2.6,1.3,-5.3
CHI,Rickea Jackson,2026-07-09T13:59:53.569479+00:00,4,29.500000000000004,27.433333333333334,29.500000000000004,18.0,17.666666666666668,18.0,4.75,4.0,4.75,3.75,3.0,3.75,2.0,1.6666666666666667,2.0,1.5,1.6666666666666667,1.5,2.0,1.6666666666666667,2.0,15.0,15.333333333333334,15.0,5.5,4.0,5.5,0.2184780371149276,4.0,3.0,1.0,0.75,29.5,18.0,4.8,2.0,-3.8
CHI,Saylor Poffenbarger,2026-07-09T13:59:53.575088+00:00,5,5.1,6.266666666666666,5.1,0.0,0.0,0.0,1.2,1.0,1.2,1.0,1.0,1.0,0.2,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3333333333333333,0.8,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.2,5.1,0.0,1.2,0.2,-0.8
CHI,Sevgi Uzun,2026-07-09T13:59:53.580687+00:00,18,18.738888888888887,21.700000000000003,20.46,3.7222222222222223,4.666666666666667,4.2,1.3888888888888888,1.0,0.8,1.3333333333333333,1.0,0.8,2.7222222222222223,4.0,3.6,0.2222222222222222,0.0,0.0,1.8333333333333333,1.3333333333333333,1.2,4.5,5.0,4.4,0.5555555555555556,0.6666666666666666,1.2,0.051756455564004544,25.0,8.0,17.0,0.32,17.6,3.1,1.2,2.5,-2.1
CHI,Skylar Diggins,2026-07-09T13:59:53.586390+00:00,19,29.115789473684213,28.366666666666664,26.02,14.157894736842104,12.0,10.8,3.1578947368421053,3.3333333333333335,2.8,2.473684210526316,3.3333333333333335,2.4,4.894736842105263,6.0,5.6,1.368421052631579,2.0,1.2,1.736842105263158,2.3333333333333335,2.0,11.68421052631579,10.666666666666666,9.8,4.684210526315789,2.6666666666666665,3.2,0.16404682459205647,19.0,5.0,14.0,0.263,29.1,14.2,3.2,4.9,-4.2
CHI,Sydney Taylor,2026-07-09T13:59:53.592087+00:00,19,18.38947368421053,26.833333333333332,24.98,12.368421052631579,12.0,15.8,1.263157894736842,1.6666666666666667,1.8,0.8421052631578947,1.3333333333333333,1.6,1.3157894736842106,0.6666666666666666,1.8,1.736842105263158,2.0,2.8,1.631578947368421,2.6666666666666665,2.2,9.473684210526315,11.333333333333334,10.6,2.526315789473684,0.6666666666666666,2.4,0.13574394666171274,19.0,6.0,13.0,0.316,18.4,12.4,1.3,1.3,-0.7
CON,Aaliyah Edwards,2026-07-09T13:59:53.597953+00:00,31,17.925806451612903,16.03333333333333,15.98,6.870967741935484,6.0,7.0,3.935483870967742,3.0,3.8,2.5483870967741935,2.0,2.4,0.8064516129032258,1.6666666666666667,1.0,0.0967741935483871,0.0,0.2,1.3548387096774193,1.6666666666666667,1.4,5.483870967741935,5.0,5.6,2.4516129032258065,3.3333333333333335,2.4,0.08772542442250146,16.0,4.0,12.0,0.25,18.8,9.0,3.7,0.9,-6.9
