game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,4398915,Naz Hillmon,20,Dream,Atlanta,Dream,36.0,6.0,14.0,1.0,9.0,1.0,1.0,4.0,3.0,7.0,4.0,5.0,0.0,1.0,2.0,19.0,14.0,True,False,False,COACH'S DECISION,False,0,N. Hillmon,https://a.espncdn.com/i/headshots/wnba/players/full/4398915.png,Forward,F,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,4433402,Angel Reese,20,Dream,Atlanta,Dream,32.0,6.0,14.0,0.0,3.0,6.0,7.0,5.0,7.0,12.0,5.0,0.0,1.0,4.0,3.0,18.0,18.0,True,False,False,COACH'S DECISION,False,5,A. Reese,https://a.espncdn.com/i/headshots/wnba/players/full/4433402.png,Forward,F,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,3058901,Allisha Gray,20,Dream,Atlanta,Dream,30.0,3.0,12.0,3.0,7.0,4.0,4.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,1.0,26.0,13.0,True,False,False,COACH'S DECISION,False,15,A. Gray,https://a.espncdn.com/i/headshots/wnba/players/full/3058901.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,3142250,Jordin Canada,20,Dream,Atlanta,Dream,27.0,2.0,4.0,0.0,1.0,5.0,5.0,2.0,2.0,4.0,4.0,1.0,0.0,3.0,2.0,25.0,9.0,True,False,False,COACH'S DECISION,False,3,J. Canada,https://a.espncdn.com/i/headshots/wnba/players/full/3142250.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,4398674,Rhyne Howard,20,Dream,Atlanta,Dream,34.0,5.0,11.0,4.0,7.0,0.0,2.0,1.0,1.0,2.0,4.0,6.0,0.0,1.0,3.0,19.0,14.0,True,False,False,COACH'S DECISION,False,10,R. Howard,https://a.espncdn.com/i/headshots/wnba/players/full/4398674.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,5017721,Sika Kone,20,Dream,Atlanta,Dream,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,0.0,False,False,False,COACH'S DECISION,True,23,S. Kone,https://a.espncdn.com/i/headshots/wnba/players/full/5017721.png,Forward,F,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,5108587,Madina Okot,20,Dream,Atlanta,Dream,7.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,7.0,False,False,False,COACH'S DECISION,True,11,M. Okot,https://a.espncdn.com/i/headshots/wnba/players/full/5108587.png,Center,C,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,4433431,Te-Hina Paopao,20,Dream,Atlanta,Dream,14.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-9.0,5.0,False,False,False,COACH'S DECISION,False,2,T. Paopao,https://a.espncdn.com/i/headshots/wnba/players/full/4433431.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,4597509,Aaliyah Nye,20,Dream,Atlanta,Dream,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,COACH'S DECISION,True,32,A. Nye,https://a.espncdn.com/i/headshots/wnba/players/full/4597509.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,5105740,Indya Nivar,20,Dream,Atlanta,Dream,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,4.0,False,False,False,COACH'S DECISION,True,21,I. Nivar,https://a.espncdn.com/i/headshots/wnba/players/full/5105740.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,5208983,Isobel Borlase,20,Dream,Atlanta,Dream,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,2.0,False,False,False,COACH'S DECISION,True,20,I. Borlase,https://a.espncdn.com/i/headshots/wnba/players/full/5208983.png,Guard,G,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,3058895,Brionna Jones,20,Dream,Atlanta,Dream,,,,,,,,,,,,,,,,,,False,False,True,RIGHT KNEE INJURY,False,42,B. Jones,https://a.espncdn.com/i/headshots/wnba/players/full/3058895.png,Forward,F,Atlanta Dream,s:40~l:59~t:20,atlanta-dream,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,ATL,e31837,5091cc,away,True,86,132052,Fire,Portland,Portland Fire,POR,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,cee5eb,000000,66
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,4398729,Emily Engstler,132052,Fire,Portland,Fire,18.0,4.0,9.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,6.0,4.0,-17.0,10.0,True,False,False,COACH'S DECISION,False,21,E. Engstler,https://a.espncdn.com/i/headshots/wnba/players/full/4398729.png,Forward,F,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,5209202,Nyadiew Puoch,132052,Fire,Portland,Fire,17.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,-8.0,2.0,True,False,False,COACH'S DECISION,False,13,N. Puoch,https://a.espncdn.com/i/headshots/wnba/players/full/5209202.png,Forward,F,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,4682797,Luisa Geiselsoder,132052,Fire,Portland,Fire,22.0,2.0,7.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,-22.0,6.0,True,False,False,COACH'S DECISION,True,15,L. Geiselsoder,https://a.espncdn.com/i/headshots/wnba/players/full/4682797.png,Center,C,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,4433690,Holly Winterburn,132052,Fire,Portland,Fire,28.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,7.0,2.0,0.0,4.0,0.0,-24.0,6.0,True,False,False,COACH'S DECISION,True,77,H. Winterburn,https://a.espncdn.com/i/headshots/wnba/players/full/4433690.png,Guard,G,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,5208982,Carla Leite,132052,Fire,Portland,Fire,24.0,3.0,4.0,1.0,1.0,4.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,2.0,-11.0,11.0,True,False,False,COACH'S DECISION,False,0,C. Leite,https://a.espncdn.com/i/headshots/wnba/players/full/5208982.png,Guard,G,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,5105406,Frieda Buhner,132052,Fire,Portland,Fire,14.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-10.0,7.0,False,False,False,COACH'S DECISION,True,20,F. Buhner,https://a.espncdn.com/i/headshots/wnba/players/full/5105406.png,Forward,F,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,3934218,Megan Gustafson,132052,Fire,Portland,Fire,18.0,4.0,9.0,2.0,5.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,1.0,2.0,2.0,10.0,False,False,False,COACH'S DECISION,False,17,M. Gustafson,https://a.espncdn.com/i/headshots/wnba/players/full/3934218.png,Center,C,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,5108550,Serah Williams,132052,Fire,Portland,Fire,20.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,2.0,1.0,0.0,2.0,5.0,1.0,0.0,False,False,False,COACH'S DECISION,True,25,S. Williams,https://a.espncdn.com/i/headshots/wnba/players/full/5108550.png,Center,C,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,3056730,Karlie Samuelson,132052,Fire,Portland,Fire,19.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,-15.0,0.0,False,False,False,COACH'S DECISION,True,44,K. Samuelson,https://a.espncdn.com/i/headshots/wnba/players/full/3056730.png,Guard,G,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,4703794,Sarah Ashlee Barker,132052,Fire,Portland,Fire,21.0,6.0,9.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,14.0,False,False,False,COACH'S DECISION,False,3,S. Barker,https://a.espncdn.com/i/headshots/wnba/players/full/4703794.png,Guard,G,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,3906972,Bridget Carleton,132052,Fire,Portland,Fire,,,,,,,,,,,,,,,,,,False,False,True,LOW BACK SORENESS,False,6,B. Carleton,https://a.espncdn.com/i/headshots/wnba/players/full/3906972.png,Forward,F,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856948,2026,2,2026-05-29,2026-05-30T02:00:00Z,5346554,Teja Oblak,132052,Fire,Portland,Fire,,,,,,,,,,,,,,,,,,False,False,True,COACH'S DECISION,False,7,T. Oblak,,Guard,G,Portland Fire,s:40~l:59~t:132052,portland-fire,https://a.espncdn.com/i/teamlogos/wnba/500/por.png,POR,cee5eb,000000,home,False,66,20,Dream,Atlanta,Atlanta Dream,ATL,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,e31837,5091cc,86
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,2529140,Alyssa Thomas,11,Mercury,Phoenix,Mercury,36.0,5.0,14.0,0.0,0.0,5.0,6.0,1.0,2.0,3.0,8.0,3.0,1.0,3.0,3.0,-8.0,15.0,True,False,False,COACH'S DECISION,True,25,A. Thomas,https://a.espncdn.com/i/headshots/wnba/players/full/2529140.png,Forward,F,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,4068042,Natasha Mack,11,Mercury,Phoenix,Mercury,28.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,5.0,1.0,1.0,1.0,-11.0,6.0,True,False,False,COACH'S DECISION,True,4,N. Mack,https://a.espncdn.com/i/headshots/wnba/players/full/4068042.png,Forward,F,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,5345524,Noemie Brochant,11,Mercury,Phoenix,Mercury,21.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,-5.0,2.0,True,False,False,COACH'S DECISION,False,1,N. Brochant,https://a.espncdn.com/i/headshots/wnba/players/full/5345524.png,Forward,F,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,2998938,Kahleah Copper,11,Mercury,Phoenix,Mercury,37.0,4.0,16.0,1.0,8.0,7.0,8.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,-4.0,16.0,True,False,False,COACH'S DECISION,True,2,K. Copper,https://a.espncdn.com/i/headshots/wnba/players/full/2998938.png,Guard,G,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,5274110,Monique Akoa Makani,11,Mercury,Phoenix,Mercury,29.0,5.0,8.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,6.0,-9.0,13.0,True,False,False,COACH'S DECISION,False,8,M. Akoa Makani,https://a.espncdn.com/i/headshots/wnba/players/full/5274110.png,Guard,G,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,869,DeWanna Bonner,11,Mercury,Phoenix,Mercury,22.0,0.0,3.0,0.0,2.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,-5.0,4.0,False,False,False,COACH'S DECISION,True,24,D. Bonner,https://a.espncdn.com/i/headshots/wnba/players/full/869.png,Forward,F,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,3919496,Valeriane Ayayi,11,Mercury,Phoenix,Mercury,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,False,False,False,COACH'S DECISION,False,11,V. Ayayi,,Forward,F,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,4873359,Kyara Linskens,11,Mercury,Phoenix,Mercury,12.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,False,False,False,COACH'S DECISION,False,31,K. Linskens,https://a.espncdn.com/i/headshots/wnba/players/full/4873359.png,Center,C,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,3906769,Jovana Nogic,11,Mercury,Phoenix,Mercury,12.0,2.0,7.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,False,False,False,COACH'S DECISION,True,29,J. Nogic,,Guard,G,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,887,Sami Whitcomb,11,Mercury,Phoenix,Mercury,,,,,,,,,,,,,,,,,,False,False,True,LEFT KNEE INJURY,False,33,S. Whitcomb,https://a.espncdn.com/i/headshots/wnba/players/full/887.png,Guard,G,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,4282168,Kiana Williams,11,Mercury,Phoenix,Mercury,,,,,,,,,,,,,,,,,,False,False,True,COACH'S DECISION,False,23,K. Williams,https://a.espncdn.com/i/headshots/wnba/players/full/4282168.png,Guard,G,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,5107404,Sha Carter,11,Mercury,Phoenix,Mercury,,,,,,,,,,,,,,,,,,False,False,True,COACH'S DECISION,False,20,S. Carter,,Guard,G,Phoenix Mercury,s:40~l:59~t:11,phoenix-mercury,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,PHX,3c286e,fa4b0a,away,False,68,9,Liberty,New York,New York Liberty,NY,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,86cebc,000000,75
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,2998928,Breanna Stewart,9,Liberty,New York,Liberty,29.0,4.0,11.0,1.0,4.0,0.0,0.0,2.0,6.0,8.0,4.0,1.0,0.0,2.0,0.0,4.0,9.0,True,False,False,COACH'S DECISION,True,30,B. Stewart,https://a.espncdn.com/i/headshots/wnba/players/full/2998928.png,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,home,True,75,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,68
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,4683006,Leonie Fiebich,9,Liberty,New York,Liberty,30.0,1.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,3.0,True,False,False,COACH'S DECISION,True,13,L. Fiebich,https://a.espncdn.com/i/headshots/wnba/players/full/4683006.png,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,home,True,75,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,68
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,2999101,Jonquel Jones,9,Liberty,New York,Liberty,31.0,2.0,9.0,1.0,4.0,4.0,4.0,3.0,6.0,9.0,2.0,1.0,2.0,2.0,4.0,8.0,9.0,True,False,False,COACH'S DECISION,True,35,J. Jones,https://a.espncdn.com/i/headshots/wnba/players/full/2999101.png,Center,C,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,home,True,75,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,68
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,4038379,Marine Johannes,9,Liberty,New York,Liberty,19.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,-6.0,6.0,True,False,False,COACH'S DECISION,False,23,M. Johannes,https://a.espncdn.com/i/headshots/wnba/players/full/4038379.png,Guard,G,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,home,True,75,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,68
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,5345320,Pauline Astier,9,Liberty,New York,Liberty,31.0,6.0,8.0,1.0,1.0,3.0,4.0,0.0,6.0,6.0,6.0,0.0,1.0,2.0,5.0,10.0,16.0,True,False,False,COACH'S DECISION,False,18,P. Astier,https://a.espncdn.com/i/headshots/wnba/players/full/5345320.png,Guard,G,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,home,True,75,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,68
401856945,2026,2,2026-05-29,2026-05-29T23:30:00Z,4281929,Satou Sabally,9,Liberty,New York,Liberty,10.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,5.0,4.0,False,False,False,COACH'S DECISION,False,0,S. Sabally,https://a.espncdn.com/i/headshots/wnba/players/full/4281929.png,Forward,F,New York Liberty,s:40~l:59~t:9,new-york-liberty,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,NY,86cebc,000000,home,True,75,11,Mercury,Phoenix,Phoenix Mercury,PHX,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,3c286e,fa4b0a,68
